1625352564293|677|513337693136|5974
1625352564293|1094|513337693500|5975
1625352564315|1719|513337692816|5976
1625352564315|781|513337692848|5977
1625352564315|730|513337692880|5978
1625352564315|729|513337692912|5979
1625352564315|677|513337693040|5980
1625352564315|729|513337693072|5981
1625352564315|729|513337693104|5982
1625352564315|729|513337693136|5983
1625352564315|1094|513337693500|5984
1625352564338|1979|513337692816|5985
1625352564338|833|513337692848|5986
1625352564338|782|513337692880|5987
1625352564338|729|513337692912|5988
1625352564338|730|513337693040|5989
1625352564338|729|513337693072|5990
1625352564338|730|513337693104|5991
1625352564338|729|513337693136|5992
1625352564338|1146|513337693500|5993
1625352564360|1823|513337692816|5994
1625352564360|781|513337692848|5995
1625352564360|677|513337692880|5996
1625352564360|729|513337692912|5997
1625352564360|729|513337693040|5998
1625352564360|729|513337693072|5999
1625352564360|678|513337693104|6000
1625352564360|729|513337693136|6001
1625352564360|1094|513337693500|6002
1625352564382|1771|513337692816|6003
1625352564382|729|513337692848|6004
1625352564382|729|513337692880|6005
1625352564382|730|513337692912|6006
1625352564382|729|513337693040|6007
1625352564382|729|513337693072|6008
1625352564382|729|513337693104|6009
1625352564382|677|513337693136|6010
1625352564382|1146|513337693500|6011
1625352564405|1615|513337692816|6012
1625352564405|729|513337692848|6013
1625352564405|781|513337692880|6014
1625352564405|782|513337692912|6015
1625352564405|781|513337693040|6016
1625352564405|782|513337693072|6017
1625352564405|781|513337693104|6018
1625352564405|781|513337693136|6019
1625352564405|1198|513337693500|6020
1625352564427|1875|513337692816|6021
1625352564427|781|513337692848|6022
1625352564427|781|513337692880|6023
1625352564427|781|513337692912|6024
1625352564427|729|513337693040|6025
1625352564427|781|513337693072|6026
1625352564427|729|513337693104|6027
1625352564427|781|513337693136|6028
1625352564427|1146|513337693500|6029
1625352564449|2240|513337692816|6030
1625352564449|729|513337692848|6031
1625352564449|729|513337692880|6032
1625352564449|729|513337692912|6033
1625352564449|729|513337693040|6034
1625352564449|729|513337693072|6035
1625352564449|729|513337693104|6036
1625352564449|729|513337693136|6037
1625352564449|1146|513337693500|6038
1625352564472|1771|513337692816|6039
1625352564472|730|513337692848|6040
1625352564472|729|513337692880|6041
1625352564472|729|513337692912|6042
1625352564472|730|513337693040|6043
1625352564472|729|513337693072|6044
1625352564472|677|513337693104|6045
1625352564472|729|513337693136|6046
1625352564472|1093|513337693500|6047
1625352564494|1771|513337692816|6048
1625352564494|782|513337692848|6049
1625352564494|729|513337692880|6050
1625352564494|729|513337692912|6051
1625352564494|678|513337693040|6052
1625352564494|677|513337693072|6053
1625352564494|729|513337693104|6054
1625352564494|729|513337693136|6055
1625352564494|1094|513337693500|6056
1625352564516|1979|513337692816|6057
1625352564516|990|513337692848|6058
1625352564516|833|513337692880|6059
1625352564516|781|513337692912|6060
1625352564516|834|513337693040|6061
1625352564516|729|513337693072|6062
1625352564516|782|513337693104|6063
1625352564516|729|513337693136|6064
1625352564516|1406|513337693500|6065
1625352564539|2135|513337692816|6066
1625352564539|1042|513337692848|6067
1625352564539|730|513337692880|6068
1625352564539|729|513337692912|6069
1625352564539|782|513337693040|6070
1625352564539|729|513337693072|6071
1625352564539|729|513337693104|6072
1625352564539|781|513337693136|6073
1625352564539|1094|513337693500|6074
1625352564561|1510|513337692816|6075
1625352564561|730|513337692848|6076
1625352564561|729|513337692880|6077
1625352564561|781|513337692912|6078
1625352564561|730|513337693040|6079
1625352564561|729|513337693072|6080
1625352564561|729|513337693104|6081
1625352564561|730|513337693136|6082
1625352564561|729|513337693500|6083
1625352564583|1823|513337692816|6084
1625352564583|729|513337692848|6085
1625352564583|729|513337692880|6086
1625352564583|729|513337692912|6087
1625352564583|729|513337693040|6088
1625352564583|729|513337693072|6089
1625352564583|729|513337693104|6090
1625352564583|729|513337693136|6091
1625352564583|1094|513337693500|6092
1625352564606|1615|513337692816|6093
1625352564606|781|513337692848|6094
1625352564606|729|513337692880|6095
1625352564606|729|513337692912|6096
1625352564606|729|513337693040|6097
1625352564606|729|513337693072|6098
1625352564606|729|513337693104|6099
1625352564606|729|513337693136|6100
1625352564606|1093|513337693500|6101
1625352564628|1979|513337692816|6102
1625352564628|781|513337692848|6103
1625352564628|729|513337692880|6104
1625352564628|729|513337692912|6105
